Index,Call_1,Call_2,Call_3,Call_4,Call_5,Call_6,Call_7,Call_8,Func_Call_1,Func_Call_2,Func_Call_3,Func_Call_4,Deadlock
3878,0,2,2,3,1,3,1,0,2,2,2,2,
3879,3,3,2,2,0,1,3,1,1,2,2,3,
3880,2,1,3,2,3,0,1,0,2,2,2,2,
3881,0,3,3,2,2,2,0,0,3,0,3,2,
3882,1,3,2,3,3,2,0,1,1,2,2,3,
3883,1,2,0,2,0,1,2,3,2,2,3,1,
3884,3,0,1,0,1,3,0,2,3,2,1,2,
3885,0,3,2,2,3,0,0,1,3,1,2,2,
3886,0,0,2,2,2,3,0,1,3,1,3,1,
3887,0,2,1,1,1,3,0,3,2,3,1,2,
3888,2,2,3,1,0,3,1,3,1,2,2,3,
3889,2,0,3,0,1,3,2,2,2,1,3,2,
3890,3,2,0,1,0,3,3,0,3,1,1,3,
3891,2,0,2,0,3,3,1,2,2,1,3,2,
3892,1,3,2,2,3,1,0,1,1,3,2,2,
3893,1,0,2,2,3,1,3,1,1,3,2,2,
3894,3,0,1,0,0,1,3,2,3,2,1,2,
3895,2,1,2,0,1,2,0,1,2,3,3,0,
3896,1,1,0,3,2,0,3,0,3,2,1,2,
3897,3,0,1,0,0,3,0,1,4,2,0,2,
3898,2,0,1,1,0,1,2,0,3,3,2,0,
3899,0,3,1,3,1,2,2,0,2,2,2,2,
3900,0,1,0,1,2,2,3,0,3,2,2,1,
3901,0,2,0,1,3,0,1,3,3,2,1,2,
3902,2,2,0,1,0,3,3,0,3,1,2,2,
3903,3,2,3,0,2,0,0,1,3,1,2,2,
3904,0,3,3,0,3,1,0,2,3,1,1,3,
3905,2,3,3,3,1,0,2,1,1,2,2,3,
3906,1,3,1,0,2,0,3,1,2,3,1,2,
3907,1,2,0,1,3,3,2,2,1,2,3,2,
3908,1,3,3,0,3,0,1,1,2,3,0,3,
3909,2,2,1,3,3,1,2,2,0,2,4,2,
3910,1,1,3,0,3,0,0,2,3,2,1,2,
3911,3,3,0,1,0,1,2,3,2,2,1,3,
3912,1,0,3,3,0,3,0,2,3,1,1,3,
3913,3,2,1,0,0,1,3,3,2,2,1,3,
3914,2,1,2,2,3,2,1,0,1,2,4,1,
3915,0,2,0,3,2,3,1,1,2,2,2,2,
3916,1,0,3,0,0,1,2,3,3,2,1,2,
3917,0,3,0,3,2,0,3,2,3,0,2,3,
3918,3,0,3,1,1,3,0,0,3,2,0,3,
3919,2,0,2,2,3,2,1,0,2,1,4,1,
3920,1,1,3,0,0,3,2,1,2,3,1,2,
3921,2,0,3,2,1,1,2,3,1,2,3,2,
3922,0,0,3,2,2,3,2,1,2,1,3,2,
3923,3,3,0,2,1,2,3,0,2,1,2,3,
3924,0,3,0,1,3,2,1,0,3,2,1,2,
3925,3,3,0,2,1,0,3,3,2,1,1,4,
3926,1,1,2,3,0,2,1,1,1,4,2,1,
3927,1,3,2,3,3,1,3,0,1,2,1,4,
3928,3,0,2,0,1,1,1,3,2,3,1,2,
3929,3,1,1,3,1,3,2,0,1,3,1,3,
3930,3,2,1,1,1,1,3,2,0,4,2,2,
3931,2,3,3,2,0,1,0,3,2,1,2,3,
3932,1,0,0,0,2,3,2,1,3,2,2,1,
3933,3,3,0,1,2,0,1,2,2,2,2,2,
3934,0,1,2,1,2,2,1,3,1,3,3,1,
3935,0,1,0,3,1,0,2,0,4,2,1,1,
3936,1,2,3,3,2,1,1,0,1,3,2,2,
3937,2,2,3,3,1,0,0,1,2,2,2,2,
3938,2,2,1,3,3,0,3,0,2,1,2,3,
3939,0,1,1,1,2,3,0,2,2,3,2,1,
3940,3,3,2,1,2,0,1,2,1,2,3,2,
3941,3,1,0,3,0,0,1,2,3,2,1,2,
3942,1,1,3,3,0,3,1,0,2,3,0,3,
3943,2,0,3,3,1,2,0,1,2,2,2,2,
3944,1,3,2,2,0,0,3,1,2,2,2,2,
3945,3,2,1,2,2,3,2,0,1,1,4,2,
3946,3,2,0,2,2,0,2,1,2,1,4,1,
3947,2,2,1,1,0,1,0,2,2,3,3,0,
3948,0,0,1,2,3,2,2,3,2,1,3,2,
3949,0,2,3,3,3,1,0,2,2,1,2,3,
3950,1,0,0,1,3,2,1,0,3,3,1,1,
3951,2,0,0,3,3,2,1,2,2,1,3,2,
3952,3,1,0,2,1,2,2,1,1,3,3,1,
3953,1,2,2,3,0,3,1,1,1,3,2,2,
3954,1,0,0,2,2,3,2,1,2,2,3,1,
3955,3,1,1,0,0,3,2,1,2,3,1,2,
3956,1,1,3,0,3,2,1,1,1,4,1,2,
3957,2,1,3,0,1,2,0,2,2,2,3,1,
3958,3,2,1,2,2,3,2,1,0,2,4,2,
3959,1,0,1,1,3,2,0,2,2,3,2,1,
3960,3,1,0,2,2,0,3,0,3,1,2,2,
3961,1,3,2,2,2,1,0,3,1,2,3,2,
3962,2,0,2,3,0,3,1,2,2,1,3,2,
3963,1,3,2,3,3,2,0,0,2,1,2,3,
3964,3,2,1,1,1,3,2,0,1,3,2,2,
3965,1,2,1,3,2,3,3,0,1,2,2,3,
3966,2,0,3,0,0,3,2,2,3,0,3,2,
3967,0,0,0,2,1,3,2,3,3,1,2,2,
3968,1,3,3,0,0,0,1,2,3,2,1,2,
3969,1,2,3,1,0,3,0,2,2,2,2,2,
3970,0,3,0,1,1,1,3,3,2,3,0,3,
3971,2,3,0,3,0,0,3,2,3,0,2,3,
3972,0,1,2,0,1,3,0,3,3,2,1,2,
3973,3,2,1,0,1,0,3,1,2,3,1,2,
3974,1,1,3,3,0,3,2,0,2,2,1,3,
3975,3,0,3,2,0,1,2,0,3,1,2,2,
3976,0,3,2,1,1,0,1,0,3,3,1,1,
3977,1,1,0,3,3,2,1,0,2,3,1,2,
3978,1,1,2,0,2,3,0,3,2,2,2,2,
3979,2,2,1,3,1,0,0,1,2,3,2,1,
3980,0,3,1,3,3,1,3,2,1,2,1,4,
3981,3,2,1,3,1,1,2,2,0,3,3,2,
3982,2,2,0,3,3,1,1,2,1,2,3,2,
3983,1,3,1,3,2,0,3,1,1,3,1,3,
3984,3,0,1,1,1,1,3,2,1,4,1,2,
3985,2,0,1,0,3,2,2,1,2,2,3,1,
3986,3,1,2,0,2,2,1,3,1,2,3,2,
3987,2,3,0,3,1,0,1,1,2,3,1,2,
3988,1,0,2,2,3,1,0,3,2,2,2,2,
3989,2,3,2,1,3,2,0,3,1,1,3,3,
3990,0,1,1,0,1,2,0,3,3,3,1,1,
3991,2,1,1,0,3,0,3,1,2,3,1,2,
3992,3,3,2,2,2,0,0,3,2,0,3,3,
3993,1,2,1,0,3,3,0,3,2,2,1,3,
3994,2,3,0,2,3,2,1,1,1,2,3,2,
3995,2,3,2,3,0,2,1,0,2,1,3,2,
3996,3,3,0,2,0,2,1,3,2,1,2,3,
3997,1,3,0,1,3,2,3,2,1,2,2,3,
3998,2,3,2,2,1,1,0,3,1,2,3,2,
3999,2,2,3,0,0,3,1,3,2,1,2,3,
4000,1,2,3,0,0,1,1,3,2,3,1,2,
4001,2,3,0,1,1,2,2,0,2,2,3,1,
4002,3,3,0,3,1,0,2,2,2,1,2,3,
4003,1,0,2,1,0,2,3,3,2,2,2,2,
4004,0,3,2,3,2,0,1,1,2,2,2,2,
4005,3,0,1,0,2,1,3,3,2,2,1,3,
4006,2,1,1,3,0,0,2,1,2,3,2,1,
4007,2,1,0,3,3,2,3,1,1,2,2,3,
4008,1,0,3,1,2,2,1,0,2,3,2,1,
4009,3,1,0,2,1,2,2,0,2,2,3,1,
4010,2,1,0,0,1,0,2,1,3,3,2,0,
4011,1,2,1,2,0,0,3,3,2,2,2,2,
4012,0,2,2,3,2,0,1,2,2,1,4,1,
4013,2,1,3,2,1,2,2,3,0,2,4,2,
4014,3,2,3,0,0,3,2,2,2,0,3,3,
4015,1,1,2,0,2,3,3,1,1,3,2,2,
4016,0,0,2,3,2,1,0,1,3,2,2,1,
4017,1,2,0,3,0,3,1,1,2,3,1,2,
4018,3,3,1,0,2,0,0,3,3,1,1,3,
4019,0,3,1,3,3,1,2,0,2,2,1,3,
4020,2,3,1,0,0,1,3,1,2,3,1,2,
4021,0,1,3,2,2,3,1,0,2,2,2,2,
4022,2,0,2,1,3,3,1,0,2,2,2,2,
4023,1,2,2,0,2,0,1,2,2,2,4,0,
4024,3,1,0,0,1,3,1,3,2,3,0,3,
4025,1,2,2,3,0,0,3,0,3,1,2,2,
4026,2,1,3,3,0,3,1,0,2,2,1,3,
4027,3,3,2,1,1,0,0,2,2,2,2,2,
4028,2,1,3,3,0,2,0,1,2,2,2,2,
4029,0,1,2,0,1,2,1,2,2,3,3,0,
4030,2,0,1,2,0,3,0,3,3,1,2,2,
4031,3,1,0,2,0,0,3,3,3,1,1,3,
4032,0,0,1,2,3,2,2,1,2,2,3,1,
4033,2,2,3,0,0,3,2,3,2,0,3,3,
4034,2,3,2,1,1,2,3,3,0,2,3,3,
4035,2,0,2,0,0,1,1,3,3,2,2,1,
4036,0,1,3,2,1,2,2,0,2,2,3,1,
4037,2,0,3,2,3,3,0,1,2,1,2,3,
4038,1,1,3,1,3,2,0,0,2,3,1,2,
4039,0,3,2,0,3,1,3,2,2,1,2,3,
4040,0,0,3,1,2,1,0,2,3,2,2,1,
4041,1,2,3,2,2,1,1,3,0,3,3,2,
4042,1,1,0,3,3,0,2,0,3,2,1,2,
4043,3,1,1,3,2,0,2,0,2,2,2,2,
4044,2,0,3,2,1,2,1,0,2,2,3,1,
4045,2,0,3,2,1,1,1,3,1,3,2,2,
4046,3,3,0,0,2,1,3,2,2,1,2,3,
4047,1,2,1,3,0,0,2,1,2,3,2,1,
4048,3,0,2,3,1,1,3,2,1,2,2,3,
4049,0,1,3,1,2,3,1,0,2,3,1,2,
4050,2,3,1,3,0,1,0,0,3,2,1,2,
4051,1,3,1,2,3,0,2,3,1,2,2,3,
4052,2,0,0,1,1,2,1,3,2,3,2,1,
4053,2,3,2,1,0,2,1,2,1,2,4,1,
4054,2,0,1,2,1,2,3,3,1,2,3,2,
4055,0,1,3,3,2,0,2,1,2,2,2,2,
4056,3,1,0,0,1,2,2,1,2,3,2,1,
4057,1,0,2,3,2,3,0,1,2,2,2,2,
4058,1,3,2,0,2,2,3,2,1,1,4,2,
4059,1,0,0,0,0,1,3,2,4,2,1,1,
4060,0,1,2,1,3,2,3,3,1,2,2,3,
4061,3,0,0,2,0,1,2,1,3,2,2,1,
4062,2,3,1,1,1,2,0,2,1,3,3,1,
4063,3,0,1,0,2,2,3,1,2,2,2,2,
4064,2,2,0,0,0,1,3,1,3,2,2,1,
4065,3,3,2,1,2,0,0,2,2,1,3,2,
4066,2,0,0,3,3,1,3,1,2,2,1,3,
4067,3,1,1,2,1,2,0,3,1,3,2,2,
4068,2,2,0,2,1,0,3,3,2,1,3,2,
4069,0,1,3,3,2,0,1,0,3,2,1,2,
4070,3,0,1,3,1,2,0,2,2,2,2,2,
4071,3,3,0,2,0,1,1,0,3,2,1,2,
4072,0,2,1,3,3,1,2,1,1,3,2,2,
4073,3,2,2,1,1,0,3,0,2,2,2,2,
4074,1,2,3,3,0,0,2,1,2,2,2,2,
4075,3,1,2,1,2,2,0,3,1,2,3,2,
4076,2,0,3,0,3,3,0,2,3,0,2,3,
4077,0,2,1,2,3,0,0,1,3,2,2,1,
4078,2,0,2,3,0,2,3,0,3,0,3,2,
4079,1,3,1,3,2,0,0,1,2,3,1,2,
4080,1,1,2,0,3,2,3,2,1,2,3,2,
4081,1,2,2,0,0,1,3,2,2,2,3,1,
4082,2,3,1,0,0,1,3,2,2,2,2,2,
4083,0,0,3,1,2,3,2,0,3,1,2,2,
4084,1,2,2,3,3,3,0,2,1,1,3,3,
4085,3,3,2,0,1,0,1,2,2,2,2,2,
4086,2,1,3,2,1,3,2,0,1,2,3,2,
4087,1,1,0,0,3,2,1,3,2,3,1,2,
4088,3,2,3,1,1,0,0,2,2,2,2,2,
4089,2,0,1,3,0,3,0,2,3,1,2,2,
4090,1,0,3,1,0,3,0,3,3,2,0,3,
4091,1,2,1,2,3,3,0,1,1,3,2,2,
4092,1,2,0,3,2,0,3,2,2,1,3,2,
4093,3,1,2,2,2,0,1,0,2,2,3,1,
4094,0,2,1,1,2,0,2,0,3,2,3,0,
4095,1,3,1,0,0,1,2,2,2,3,2,1,
4096,0,1,2,3,3,3,3,0,2,1,1,4,
4097,2,0,3,3,1,1,0,1,2,3,1,2,
4098,1,0,3,2,2,2,2,1,1,2,4,1,
4099,2,3,0,3,0,0,1,1,3,2,1,2,
4100,3,2,3,2,0,0,2,3,2,0,3,3,
4101,3,2,2,1,0,1,3,3,1,2,2,3,
4102,1,3,1,1,2,1,3,0,1,4,1,2,
4103,0,1,1,2,1,0,2,0,3,3,2,0,
4104,3,2,1,0,0,0,3,1,3,2,1,2,
4105,2,3,2,1,3,1,0,2,1,2,3,2,
4106,0,3,2,2,2,0,1,3,2,1,3,2,
4107,1,0,0,2,2,3,1,3,2,2,2,2,
4108,2,3,0,3,3,2,3,0,2,0,2,4,
4109,1,0,0,0,3,3,2,1,3,2,1,2,
4110,0,3,2,2,3,0,0,3,3,0,2,3,
4111,1,1,2,1,2,0,0,3,2,3,2,1,
4112,3,3,1,0,0,2,2,1,2,2,2,2,
4113,3,1,0,2,2,0,1,1,2,3,2,1,
4114,1,2,3,1,3,3,1,0,1,3,1,3,
4115,2,1,3,2,1,0,0,0,3,2,2,1,
4116,0,3,0,1,2,2,1,3,2,2,2,2,
4117,0,2,1,2,3,0,3,3,2,1,2,3,
4118,0,0,1,2,3,1,2,1,2,3,2,1,
4119,2,1,3,2,1,0,2,0,2,2,3,1,
4120,1,1,2,0,3,2,1,3,1,3,2,2,
4121,2,1,1,0,1,0,2,1,2,4,2,0,
4122,0,1,2,2,3,3,3,1,1,2,2,3,
4123,1,3,1,3,0,2,3,1,1,3,1,3,
4124,0,0,2,3,1,3,0,2,3,1,2,2,
4125,0,1,3,2,3,3,1,1,1,3,1,3,
4126,3,0,3,2,2,2,0,1,2,1,3,2,
4127,1,2,2,1,3,1,3,2,0,3,3,2,
4128,3,3,2,0,1,0,1,3,2,2,1,3,
4129,1,3,0,1,2,0,1,3,2,3,1,2,
4130,3,1,0,3,2,3,1,1,1,3,1,3,
4131,2,0,0,3,0,3,2,0,4,0,2,2,
4132,0,0,2,2,3,2,0,3,3,0,3,2,
4133,2,0,1,3,3,3,3,1,1,2,1,4,
4134,2,2,0,3,0,3,2,1,2,1,3,2,
4135,2,0,0,1,3,3,2,0,3,1,2,2,
4136,3,3,1,0,1,2,0,1,2,3,1,2,
4137,0,1,3,1,1,2,0,3,2,3,1,2,
4138,3,0,0,2,0,2,3,3,3,0,2,3,
4139,2,3,0,0,3,1,2,1,2,2,2,2,
4140,3,2,2,0,2,1,3,3,1,1,3,3,
4141,1,0,3,3,2,3,0,2,2,1,2,3,
4142,2,0,3,0,1,3,1,1,2,3,1,2,
4143,2,0,3,1,0,2,1,0,3,2,2,1,
4144,3,1,0,0,0,0,1,3,4,2,0,2,
4145,0,3,0,3,3,1,1,2,2,2,1,3,
4146,3,1,3,0,2,3,0,3,2,1,1,4,
4147,0,2,0,1,2,1,1,3,2,3,2,1,
4148,1,0,2,3,2,1,1,1,1,4,2,1,
4149,3,3,2,2,0,2,0,3,2,0,3,3,
4150,1,3,0,2,3,2,1,1,1,3,2,2,
4151,2,3,1,3,3,0,0,2,2,1,2,3,
4152,1,0,0,2,2,1,3,1,2,3,2,1,
4153,3,2,0,1,1,1,3,0,2,3,1,2,
4154,2,3,2,0,1,0,0,2,3,1,3,1,
4155,0,2,2,0,2,0,1,1,3,2,3,0,
4156,2,1,2,3,1,2,0,1,1,3,3,1,
4157,1,3,2,1,3,1,3,2,0,3,2,3,
4158,1,2,3,3,2,3,1,2,0,2,3,3,
4159,3,1,2,1,0,3,1,2,1,3,2,2,
4160,1,3,1,1,2,0,3,0,2,3,1,2,
4161,3,0,0,2,2,1,2,0,3,1,3,1,
4162,3,2,2,1,1,3,0,0,2,2,2,2,
4163,1,2,2,0,3,1,3,1,1,3,2,2,
4164,3,1,0,2,0,3,2,1,2,2,2,2,
4165,1,2,1,1,0,1,2,3,1,4,2,1,
4166,3,1,0,1,1,3,3,0,2,3,0,3,
4167,1,1,2,0,2,3,0,2,2,2,3,1,
4168,2,0,2,0,1,1,3,3,2,2,2,2,
4169,3,2,2,0,0,1,0,2,3,1,3,1,
4170,2,2,3,1,3,0,1,0,2,2,2,2,
4171,3,0,1,1,1,3,2,0,2,3,1,2,
4172,0,2,0,0,3,3,1,2,3,1,2,2,
4173,0,2,0,0,3,0,2,1,4,1,2,1,
4174,2,1,3,1,1,0,0,3,2,3,1,2,
4175,1,3,2,2,3,1,1,0,1,3,2,2,
4176,3,0,2,1,1,2,3,3,1,2,2,3,
4177,2,0,0,3,0,3,1,0,4,1,1,2,
4178,1,2,3,3,3,1,0,2,1,2,2,3,
4179,0,1,2,2,3,3,0,3,2,1,2,3,
4180,1,1,2,3,0,2,3,0,2,2,2,2,
4181,0,3,2,0,2,2,3,1,2,1,3,2,
4182,1,2,3,1,2,3,1,0,1,3,2,2,
4183,0,2,3,0,3,1,1,1,2,3,1,2,
4184,2,0,2,3,3,3,0,1,2,1,2,3,
4185,3,2,2,2,0,0,3,1,2,1,3,2,
4186,3,0,0,2,0,2,1,3,3,1,2,2,
4187,1,3,1,1,0,2,2,3,1,3,2,2,
4188,0,0,2,1,2,1,3,3,2,2,2,2,
4189,0,1,0,3,1,3,2,2,2,2,2,2,
4190,1,0,2,1,2,2,0,0,3,2,3,0,
4191,3,2,1,3,0,1,3,1,1,3,1,3,
4192,2,0,1,1,0,3,2,0,3,2,2,1,
4193,0,2,1,2,3,1,2,0,2,2,3,1,
4194,0,0,1,3,3,1,0,0,4,2,0,2,
4195,1,2,3,2,2,0,0,3,2,1,3,2,
4196,1,2,2,0,2,1,0,3,2,2,3,1,
4197,1,3,1,0,2,1,3,1,1,4,1,2,
4198,1,0,3,1,2,3,2,3,1,2,2,3,
4199,3,0,0,3,0,1,3,2,3,1,1,3,
4200,2,0,3,1,0,3,1,2,2,2,2,2,
4201,3,1,3,3,0,0,1,2,2,2,1,3,
4202,2,1,0,3,0,2,1,2,2,2,3,1,
4203,2,0,0,0,0,2,1,3,4,1,2,1,
4204,1,0,2,2,3,1,1,0,2,3,2,1,
4205,0,3,2,0,1,2,1,2,2,2,3,1,
4206,2,0,0,3,0,2,3,0,4,0,2,2,
4207,0,1,3,3,3,2,1,2,1,2,2,3,
4208,1,1,2,3,2,0,0,2,2,2,3,1,
4209,1,0,0,1,3,2,1,2,2,3,2,1,
4210,1,0,3,1,2,1,2,0,2,3,2,1,
4211,3,0,3,1,2,2,0,3,2,1,2,3,
4212,3,3,3,1,1,0,2,3,1,2,1,4,
4213,2,2,1,0,0,1,2,1,2,3,3,0,
4214,2,3,0,1,3,1,3,0,2,2,1,3,
4215,2,2,1,0,3,0,3,2,2,1,3,2,
4216,0,1,0,3,1,3,3,2,2,2,1,3,
4217,3,3,2,0,2,1,0,3,2,1,2,3,
4218,2,0,3,3,3,2,1,0,2,1,2,3,
4219,1,3,0,2,2,1,1,0,2,3,2,1,
4220,3,2,1,1,0,1,0,3,2,3,1,2,
4221,1,3,3,1,2,0,2,0,2,2,2,2,
4222,3,3,0,0,0,2,3,1,3,1,1,3,
4223,3,1,3,0,0,3,1,3,2,2,0,4,
4224,3,1,2,1,2,0,3,3,1,2,2,3,
4225,1,0,1,0,2,3,3,2,2,2,2,2,
4226,1,1,2,3,3,0,3,1,1,3,1,3,
4227,2,1,0,3,3,3,3,0,2,1,1,4,
4228,3,0,1,1,2,2,2,0,2,2,3,1,
4229,3,2,1,2,2,3,3,1,0,2,3,3,
4230,0,3,2,1,1,2,3,2,1,2,3,2,
4231,1,2,0,1,2,1,3,0,2,3,2,1,
4232,2,0,1,1,3,3,3,0,2,2,1,3,
4233,1,1,3,3,2,0,1,2,1,3,2,2,
4234,3,1,0,3,0,3,2,2,2,1,2,3,
4235,1,2,3,1,0,0,2,2,2,2,3,1,
4236,3,0,2,0,0,3,1,1,3,2,1,2,
4237,2,2,3,2,1,0,0,3,2,1,3,2,
4238,3,0,2,2,0,3,3,1,2,1,2,3,
4239,3,1,0,1,2,0,3,3,2,2,1,3,
4240,3,0,1,3,2,2,3,1,1,2,2,3,
4241,2,1,2,0,1,0,0,2,3,2,3,0,
4242,1,3,3,2,2,1,0,1,1,3,2,2,
4243,0,3,1,1,3,2,2,0,2,2,2,2,
4244,3,0,2,2,0,3,0,3,3,0,2,3,
4245,1,0,2,3,3,2,0,0,3,1,2,2,
4246,3,0,0,2,1,3,2,0,3,1,2,2,
4247,0,1,2,3,2,2,3,1,1,2,3,2,
4248,1,2,0,2,0,3,2,0,3,1,3,1,
4249,0,2,0,3,1,1,2,0,3,2,2,1,
4250,1,1,1,0,2,3,0,2,2,3,2,1,
4251,3,1,1,2,0,0,3,0,3,2,1,2,
4252,3,3,2,3,1,2,1,0,1,2,2,3,
4253,0,2,0,2,1,3,2,1,2,2,3,1,
4254,0,1,1,2,2,3,2,0,2,2,3,1,
4255,0,0,1,3,2,3,0,2,3,1,2,2,
4256,2,0,1,1,1,3,2,3,1,3,2,2,
4257,1,1,3,2,2,0,0,3,2,2,2,2,
4258,2,2,0,0,3,1,2,3,2,1,3,2,
4259,3,2,3,1,1,3,2,0,1,2,2,3,
4260,1,0,3,3,2,1,0,1,2,3,1,2,
4261,3,1,2,2,1,3,0,1,1,3,2,2,
4262,3,1,1,3,0,0,3,1,2,3,0,3,
4263,2,0,2,0,3,2,0,3,3,0,3,2,
4264,0,0,1,3,1,2,2,2,2,2,3,1,
4265,2,0,1,3,0,3,3,0,3,1,1,3,
4266,0,1,2,3,2,2,1,0,2,2,3,1,
4267,3,2,0,2,0,3,3,1,2,1,2,3,
4268,2,1,3,3,0,2,0,2,2,1,3,2,
4269,2,0,3,3,0,3,2,0,3,0,2,3,
4270,0,2,0,2,2,0,1,1,3,2,3,0,
4271,3,2,3,1,2,3,0,0,2,1,2,3,
4272,0,2,1,2,3,3,0,0,3,1,2,2,
4273,0,3,0,0,1,2,3,2,3,1,2,2,
4274,0,2,3,3,3,3,1,2,1,1,2,4,
4275,3,2,0,2,1,1,3,0,2,2,2,2,
4276,2,2,1,1,0,1,3,0,2,3,2,1,
4277,0,0,0,1,2,1,3,2,3,2,2,1,
4278,3,0,2,0,0,3,0,1,4,1,1,2,
4279,2,1,2,2,0,3,1,3,1,2,3,2,
4280,2,2,1,1,1,3,2,3,0,3,3,2,
4281,1,1,2,1,2,3,1,0,1,4,2,1,
4282,0,2,3,2,3,1,1,3,1,2,2,3,
4283,1,1,2,0,0,3,1,3,2,3,1,2,
4284,3,1,0,0,2,3,2,1,2,2,2,2,
4285,2,3,2,0,1,1,0,2,2,2,3,1,
4286,3,0,3,2,0,2,2,0,3,0,3,2,
4287,0,3,3,2,3,2,0,1,2,1,2,3,
4288,2,1,0,3,3,2,1,2,1,2,3,2,
4289,1,2,3,3,2,1,2,1,0,3,3,2,
4290,0,3,3,0,3,2,0,1,3,1,1,3,
4291,1,3,2,0,0,1,1,2,2,3,2,1,
4292,0,2,2,0,1,1,0,2,3,2,3,0,
4293,1,0,3,3,0,2,2,0,3,1,2,2,
4294,3,1,1,0,1,2,0,2,2,3,2,1,
4295,2,2,0,1,1,0,2,3,2,2,3,1,
4296,2,1,3,1,1,0,1,3,1,4,1,2,
4297,1,2,1,0,3,3,2,3,1,2,2,3,
4298,2,1,0,1,3,3,2,0,2,2,2,2,
4299,3,3,3,1,0,2,1,2,1,2,2,3,
4300,1,3,0,1,3,0,1,0,3,3,0,2,
4301,2,1,3,1,3,0,0,3,2,2,1,3,
4302,0,3,1,0,1,2,2,3,2,2,2,2,
4303,3,1,2,1,0,2,3,3,1,2,2,3,
4304,1,0,0,2,0,1,2,3,3,2,2,1,
4305,0,3,2,1,2,2,1,3,1,2,3,2,
4306,2,3,1,1,1,0,0,2,2,3,2,1,
4307,2,2,2,1,1,3,0,2,1,2,4,1,
4308,3,0,1,2,1,1,2,0,2,3,2,1,
4309,3,0,3,1,1,1,0,3,2,3,0,3,
4310,1,1,2,3,2,0,1,1,1,4,2,1,
4311,3,1,3,0,0,3,2,2,2,1,2,3,
4312,2,1,2,3,3,0,1,2,1,2,3,2,
4313,2,1,1,2,0,3,0,3,2,2,2,2,
4314,2,1,1,2,0,0,3,1,2,3,2,1,
4315,1,0,2,1,3,3,0,0,3,2,1,2,
4316,0,3,3,2,1,2,0,0,3,1,2,2,
4317,2,3,2,1,1,0,0,3,2,2,2,2,
4318,1,1,0,0,3,2,1,2,2,3,2,1,
4319,1,3,0,3,2,1,3,2,1,2,2,3,
4320,3,0,1,3,2,3,2,0,2,1,2,3,
4321,1,1,3,0,0,2,1,1,2,4,1,1,
4322,2,1,0,3,0,0,2,1,3,2,2,1,
4323,0,1,2,0,3,2,3,2,2,1,3,2,
4324,0,3,1,2,2,2,3,0,2,1,3,2,
4325,2,1,1,0,1,2,0,1,2,4,2,0,
4326,3,1,2,0,1,0,0,3,3,2,1,2,
4327,1,0,3,2,0,1,2,3,2,2,2,2,
4328,3,2,1,0,1,0,0,2,3,2,2,1,
4329,3,1,2,1,1,3,0,0,2,3,1,2,
4330,2,2,1,3,1,3,3,0,1,2,2,3,
4331,1,2,3,1,2,0,2,3,1,2,3,2,
4332,2,0,3,3,1,3,2,1,1,2,2,3,
4333,3,2,1,0,2,0,2,3,2,1,3,2,
4334,1,0,3,3,2,3,2,1,1,2,2,3,
4335,3,1,2,3,1,2,3,2,0,2,3,3,
4336,0,1,2,1,3,3,0,2,2,2,2,2,
4337,0,3,2,3,3,1,1,0,2,2,1,3,
4338,1,2,2,1,2,1,0,0,2,3,3,0,
4339,3,2,2,0,2,3,1,2,1,1,4,2,
4340,1,0,1,2,0,3,3,3,2,2,1,3,
4341,1,2,3,0,2,1,2,1,1,3,3,1,
4342,0,1,0,3,3,3,1,0,3,2,0,3,
4343,0,0,1,2,1,2,2,1,2,3,3,0,
4344,1,2,1,2,2,3,0,0,2,2,3,1,
4345,3,3,1,1,0,2,3,0,2,2,1,3,
4346,2,3,1,1,3,1,0,3,1,3,1,3,
4347,1,1,2,0,0,3,3,2,2,2,2,2,
4348,2,2,3,0,1,3,1,3,1,2,2,3,
4349,2,1,0,3,0,2,3,0,3,1,2,2,
4350,3,1,3,3,0,0,2,1,2,2,1,3,
4351,0,2,3,1,1,3,1,3,1,3,1,3,
4352,2,0,3,0,0,3,1,1,3,2,1,2,
4353,0,3,2,0,3,2,1,1,2,2,2,2,
4354,0,0,1,1,3,2,0,3,3,2,1,2,
4355,2,2,3,1,1,0,1,0,2,3,2,1,
4356,2,1,0,1,3,3,2,2,1,2,3,2,
4357,3,3,0,1,0,2,1,3,2,2,1,3,
4358,3,2,2,1,0,3,0,3,2,1,2,3,
4359,1,2,1,2,2,3,3,1,0,3,3,2,
4360,1,1,3,3,0,2,2,0,2,2,2,2,
4361,0,2,3,0,3,0,0,1,4,1,1,2,
4362,1,2,3,1,3,0,1,0,2,3,1,2,
4363,1,0,3,2,2,3,0,1,2,2,2,2,
4364,0,0,1,3,2,1,0,2,3,2,2,1,
4365,1,0,3,3,0,2,2,1,2,2,2,2,
4366,3,0,3,2,1,1,0,0,3,2,1,2,
4367,1,0,2,0,0,2,3,1,3,2,2,1,
4368,0,0,1,2,2,1,2,3,2,2,3,1,
4369,2,3,0,1,3,2,3,0,2,1,2,3,
4370,3,2,3,0,2,3,1,2,1,1,3,3,
4371,1,3,2,0,0,1,1,3,2,3,1,2,
4372,1,3,0,0,0,1,1,2,3,3,1,1,
4373,1,3,1,0,2,1,3,3,1,3,1,3,
4374,1,0,1,2,3,1,2,0,2,3,2,1,
